objective
12842.395180899432
12842.395180899432
12842.395180899432
12842.395180899432
12842.395180899432
12842.395180899432
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
6709.94860551066
5724.4010374483405
5724.4010374483405
5724.4010374483405
5724.4010374483405
5724.4010374483405
5724.4010374483405
5724.4010374483405
5724.4010374483405
5724.4010374483405
5724.4010374483405
5724.4010374483405
5724.4010374483405
4270.892986589432
4270.892986589432
4270.892986589432
4270.892986589432
4270.892986589432
4270.892986589432
4270.892986589432
4270.892986589432
2420.940170744592
2420.940170744592
2420.940170744592
2420.940170744592
2420.940170744592
2420.940170744592
1020.8800166813662
1020.8800166813662
977.5611042378118
977.5611042378118
977.5611042378118
977.5611042378118
821.4557649239952
821.4557649239952
821.4557649239952
471.5817602373114
443.39264652920093
443.39264652920093
296.2594476176674
296.2594476176674
296.2594476176674
296.2594476176674
296.2594476176674
271.6546866159001
161.6956463389029
161.6956463389029
161.6956463389029
161.6956463389029
73.62570177434515
73.62570177434515
73.62570177434515
73.62570177434515
73.62570177434515
73.62570177434515
73.62570177434515
73.62570177434515
73.62570177434515
73.62570177434515
73.62570177434515
50.35420554531133
50.35420554531133
50.35420554531133
50.35420554531133
50.35420554531133
50.35420554531133
50.35420554531133
50.35420554531133
44.32724002947904
44.32724002947904
41.774515813480605
41.774515813480605
41.774515813480605
41.774515813480605
41.774515813480605
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
37.63284716638484
36.06031470487632
36.06031470487632
36.06031470487632
36.06031470487632
36.06031470487632
36.06031470487632
36.06031470487632
36.06031470487632
36.06031470487632
36.06031470487632
36.06031470487632
36.06031470487632
35.538117420191284
35.538117420191284
35.538117420191284
35.538117420191284
35.053753347589755
35.053753347589755
31.2881329641285
31.2881329641285
31.2881329641285
31.2881329641285
31.2881329641285
31.2881329641285
31.2881329641285
31.2881329641285
31.2881329641285
31.2881329641285
31.2881329641285
31.2881329641285
31.2881329641285
31.2881329641285
31.2881329641285
31.2881329641285
31.2881329641285
29.760116990415842
29.760116990415842
29.760116990415842
29.760116990415842
29.760116990415842
29.760116990415842
29.760116990415842
29.760116990415842
29.760116990415842
29.760116990415842
29.760116990415842
29.760116990415842
29.760116990415842
29.760116990415842
29.760116990415842
29.760116990415842
27.942109088580438
27.942109088580438
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
24.02777825174649
